OrderID,OrderDate,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,CustomerID,Region,InventoryAtStart,ReorderPoint,LeadTimeDays,SupplierID
O221,2024-04-02,P1005,ELE-WEA-1005,Electronics,Wearables,9,4555.54,0.0,C3308,West,218,77,4,S14
O222,2024-04-02,P1010,HOM-COO-1010,Home & Kitchen,Cookware,5,7993.1,0.0,C1541,East,171,32,8,S7
O223,2024-04-02,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3293.56,0.0,C1562,East,48,26,8,S14
O224,2024-04-02,P1023,FAS-MEN-1023,Fashion,Men's Apparel,1,1904.29,0.0,C4896,North,211,75,10,S5
O225,2024-04-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3589.08,0.05,C2826,North,95,61,17,S3
O226,2024-04-02,P1040,SPO-FIT-1040,Sports,Fitness Equipment,4,5495.16,0.0,C5999,Central,185,35,4,S10
O227,2024-04-02,P1044,SPO-FIT-1044,Sports,Fitness Equipment,3,2833.9,0.1,C2866,North,358,53,13,S10
O228,2024-04-02,P1035,BEA-HAI-1035,Beauty,Haircare,3,3797.1,0.15,C233,West,254,23,7,S12
O229,2024-04-02,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,6,3792.0,0.0,C4180,East,145,36,7,S5
O230,2024-04-02,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,5,7788.52,0.2,C2329,Central,457,66,19,S7
O231,2024-04-02,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5252.95,0.0,C3232,South,493,16,12,S9
O232,2024-04-02,P1038,BEA-SKI-1038,Beauty,Skincare,11,6686.34,0.0,C557,West,380,57,16,S1
O233,2024-04-02,P1003,ELE-AUD-1003,Electronics,Audio,2,3000.8,0.05,C4151,West,64,61,19,S3
O234,2024-04-02,P1020,FAS-MEN-1020,Fashion,Men's Apparel,3,3800.01,0.0,C4586,South,353,17,13,S13
O235,2024-04-02,P1035,BEA-HAI-1035,Beauty,Haircare,1,3790.05,0.0,C5929,West,475,28,7,S12
O236,2024-04-02,P1035,BEA-HAI-1035,Beauty,Haircare,3,3741.39,0.0,C2830,West,316,79,7,S12
O237,2024-04-02,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,1,6196.68,0.0,C888,North,157,21,11,S9
O238,2024-04-02,P1036,BEA-SKI-1036,Beauty,Skincare,5,7592.2,0.0,C4585,North,78,27,11,S2
O239,2024-04-02,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,5,6409.04,0.0,C1264,South,436,51,11,S9
O240,2024-04-02,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,1,6768.34,0.0,C3407,South,23,62,10,S9
O241,2024-04-02,P1037,BEA-HAI-1037,Beauty,Haircare,4,2677.93,0.0,C4410,East,132,64,13,S13
O242,2024-04-02,P1037,BEA-HAI-1037,Beauty,Haircare,10,2565.4,0.0,C2558,South,187,48,13,S13
O243,2024-04-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2600.88,0.0,C245,West,91,28,17,S12
O244,2024-04-02,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1262.07,0.0,C3613,NORTH,161,64,4,S11
O245,2024-04-02,P1000,ELE-AUD-1000,Electronics,Audio,1,3468.12,0.05,C5097,West,304,69,18,S7
O246,2024-04-02,P1042,SPO-FIT-1042,Sports,Fitness Equipment,1,1392.49,0.0,C2156,North,210,27,4,S11
O247,2024-04-02,P1039,BEA-HAI-1039,Beauty,Haircare,2,3660.69,0.05,C2808,West,448,28,14,S5
O248,2024-04-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,5,2614.55,0.2,C1484,East,460,46,17,S12
O249,2024-04-02,P1020,FAS-MEN-1020,Fashion,Men's Apparel,1,3706.93,0.0,C5105,North,467,21,13,S13
O250,2024-04-02,P1023,FAS-MEN-1023,Fashion,Men's Apparel,3,1909.71,0.0,C1188,East,145,64,10,S5
O251,2024-04-02,P1017,HOM-STO-1017,Home & Kitchen,Storage,12,6326.21,0.0,C5029,North,294,46,14,S12
O252,2024-04-02,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5264.23,0.05,C2426,East,157,66,12,S9
O253,2024-04-02,P1038,BEA-SKI-1038,Beauty,Skincare,8,6690.1,0.0,C90,West,372,39,16,S1
O254,2024-04-02,P1010,HOM-COO-1010,Home & Kitchen,Cookware,5,7398.28,0.0,C3561,North,200,27,8,S7
O255,2024-04-02,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1305.83,0.0,C223,South,411,69,4,S11
O256,2024-04-02,P1049,SPO-OUT-1049,Sports,Outdoor Gear,4,3776.89,0.0,C4636,West,331,48,3,S5
O257,2024-04-02,P1026,FAS-MEN-1026,Fashion,Men's Apparel,3,6429.97,0.0,C4636,WEST,476,61,14,S15
O258,2024-04-02,P1010,HOM-COO-1010,Home & Kitchen,Cookware,2,7856.83,0.0,C1664,South,347,42,8,S7
O259,2024-04-02,P1032,BEA-SKI-1032,Beauty,Skincare,1,913.42,0.0,C2162,North,89,74,5,S6
O260,2024-04-02,P1039,BEA-HAI-1039,Beauty,Haircare,1,3523.23,0.0,C3292,East,160,74,14,S5
O261,2024-04-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,5,3678.54,0.0,C3160,Central,27,74,17,S3
O262,2024-04-02,P1045,SPO-OUT-1045,Sports,Outdoor Gear,6,7697.91,0.0,C3514,South,42,78,11,S7
O263,2024-04-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2636.27,0.0,C655,Central,328,36,17,S12
O264,2024-04-02,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3210.64,0.0,C1712,North,411,55,8,S14
O265,2024-04-02,P1029,FAS-MEN-1029,Fashion,Men's Apparel,5,1480.52,0.0,C483,North,497,57,12,S14
O266,2024-04-02,P1042,SPO-FIT-1042,Sports,Fitness Equipment,7,1264.38,0.15,C3346,West,190,19,4,S11
O267,2024-04-02,P1019,HOM-COO-1019,Home & Kitchen,Cookware,1,1269.05,0.0,C1228,South,99,20,5,S4
O268,2024-04-02,P1033,BEA-HAI-1033,Beauty,Haircare,3,7588.11,0.0,C2415,North,197,41,15,S8
O269,2024-04-02,P1010,HOM-COO-1010,Home & Kitchen,Cookware,6,7835.05,0.0,C4823,East,131,18,8,S7
O270,2024-04-02,P1036,BEA-SKI-1036,Beauty,Skincare,15,7126.34,0.0,C2108,South,341,30,11,S2
O271,2024-04-02,P1026,FAS-MEN-1026,Fashion,Men's Apparel,1,6396.59,0.1,C4194,South,270,30,14,S15
O272,2024-04-02,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,15,4006.14,0.1,C2787,South,457,75,7,S5
O273,2024-04-02,P1035,BEA-HAI-1035,Beauty,Haircare,2,3831.25,0.0,C4138,South,210,51,7,S12
O274,2024-04-02,P1000,ELE-AUD-1000,Electronics,Audio,2,3650.36,0.0,C1476,South,164,54,18,S7
O275,2024-04-02,P1044,SPO-FIT-1044,Sports,Fitness Equipment,3,2897.49,0.0,C4704,West,412,19,13,S10
O276,2024-04-02,P1038,BEA-SKI-1038,Beauty,Skincare,10,6799.91,0.15,C2049,West,132,79,16,S1
O277,2024-04-02,P1032,BEA-SKI-1032,Beauty,Skincare,3,916.43,0.0,C5109,East,350,16,5,S6
O278,2024-04-02,P1002,ELE-WEA-1002,Electronics,Wearables,2,6160.32,0.1,C2328,North,288,56,5,S8
O279,2024-04-02,P1030,BEA-SKI-1030,Beauty,Skincare,8,5638.22,0.0,C5536,South,407,58,11,S8
O280,2024-04-02,P1037,BEA-HAI-1037,Beauty,Haircare,6,2600.7,0.0,C2463,South,285,32,13,S13
O281,2024-04-02,P1028,FAS-FOO-1028,Fashion,Footwear,7,889.79,0.05,C2843,North,395,65,16,S12
O282,2024-04-02,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2070.09,0.0,C1120,West,72,20,4,S13
O283,2024-04-02,P1009,ELE-AUD-1009,Electronics,Audio,11,1395.78,0.15,C532,West,344,68,15,S12
O284,2024-04-02,P1038,BEA-SKI-1038,Beauty,Skincare,8,6617.99,0.0,C5947,North,64,56,16,S1
O285,2024-04-02,P1041,SPO-OUT-1041,Sports,Outdoor Gear,3,547.41,0.0,C2724,West,204,61,11,S3
O286,2024-04-02,P1025,FAS-FOO-1025,Fashion,Footwear,8,2488.15,0.2,C451,North,236,53,14,S7
O287,2024-04-02,P1044,SPO-FIT-1044,Sports,Fitness Equipment,1,2972.71,0.0,C4784,North,108,16,13,S10
O288,2024-04-02,P1027,FAS-WOM-1027,Fashion,Women's Apparel,2,6587.79,0.0,C270,SOUTH,387,53,6,S5
O289,2024-04-02,P1025,FAS-FOO-1025,Fashion,Footwear,4,2609.74,0.15,C5573,South,374,30,14,S7
O290,2024-04-02,P1038,BEA-SKI-1038,Beauty,Skincare,11,6835.48,0.05,C1320,South,384,30,16,S1
O291,2024-04-02,P1026,FAS-MEN-1026,Fashion,Men's Apparel,2,6483.33,0.0,C4314,South,200,33,14,S15
O292,2024-04-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,6,3578.89,0.0,C2588,East,123,35,17,S3
O293,2024-04-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,1,3577.45,0.0,C3909,Central,287,29,17,S3
O294,2024-04-02,P1038,BEA-SKI-1038,Beauty,Skincare,4,6726.46,0.0,C218,South,178,49,16,S1
O295,2024-04-02,P1030,BEA-SKI-1030,Beauty,Skincare,1,5659.27,0.0,C1854,East,177,36,11,S8
O296,2024-04-02,P1043,SPO-OUT-1043,Sports,Outdoor Gear,1,1470.68,0.15,C1331,North,112,24,19,S5
O297,2024-04-02,P1020,FAS-MEN-1020,Fashion,Men's Apparel,5,3759.87,0.2,C5211,South,319,23,13,S13
O298,2024-04-02,P1025,FAS-FOO-1025,Fashion,Footwear,5,2379.87,0.2,C2304,Central,208,51,14,S7
O299,2024-04-02,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1281.5,0.0,C4934,West,137,72,4,S11
O300,2024-04-02,P1026,FAS-MEN-1026,Fashion,Men's Apparel,2,6424.37,0.0,C207,North,101,53,14,S15
O301,2024-04-02,P1021,FAS-WOM-1021,Fashion,Women's Apparel,2,5199.37,0.05,C3464,EAST,119,61,12,S9
O302,2024-04-02,P1034,BEA-SKI-1034,Beauty,Skincare,3,7380.28,0.0,C5292,Central,420,29,17,S4
O303,2024-04-02,P1032,BEA-SKI-1032,Beauty,Skincare,2,868.15,0.0,C3232,Central,403,57,5,S6
O304,2024-04-02,P1011,HOM-STO-1011,Home & Kitchen,Storage,2,3869.45,0.15,C5252,South,350,25,6,S12
O305,2024-04-02,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2108.56,0.0,C879,Central,402,74,4,S13
O306,2024-04-02,P1031,BEA-HAI-1031,Beauty,Haircare,3,2570.63,0.0,C605,North,142,45,14,S11
O307,2024-04-02,P1028,FAS-FOO-1028,Fashion,Footwear,11,863.24,0.0,C4473,North,135,77,16,S12
O308,2024-04-02,P1009,ELE-AUD-1009,Electronics,Audio,12,1416.67,0.1,C3294,NORTH,154,63,15,S12
O309,2024-04-02,P1011,HOM-STO-1011,Home & Kitchen,Storage,2,3700.12,0.0,C4549,South,380,35,6,S12
O310,2024-04-02,P1016,HOM-COO-1016,Home & Kitchen,Cookware,5,1255.84,0.0,C5336,South,188,63,6,S13
O311,2024-04-02,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,9,3804.96,0.0,C900,West,492,61,7,S5
O312,2024-04-02,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6638.13,0.0,C3707,South,133,75,6,S5
O313,2024-04-02,P1036,BEA-SKI-1036,Beauty,Skincare,13,6988.09,0.0,C5063,North,123,29,11,S2
O314,2024-04-02,P1038,BEA-SKI-1038,Beauty,Skincare,10,7098.89,0.2,C3587,West,66,71,16,S1
O315,2024-04-03,P1035,BEA-HAI-1035,Beauty,Haircare,2,3764.05,0.0,C1816,West,394,50,7,S12
O316,2024-04-03,P1006,ELE-AUD-1006,Electronics,Audio,1,5150.98,0.0,C1898,Central,207,71,16,S3
O317,2024-04-03,P1026,FAS-MEN-1026,Fashion,Men's Apparel,4,6245.13,0.0,C3714,North,143,75,14,S15
O318,2024-04-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,5,1412.24,0.0,C5720,Central,155,34,12,S14
O319,2024-04-03,P1009,ELE-AUD-1009,Electronics,Audio,8,1379.93,0.0,C4815,South,179,19,15,S12
O320,2024-04-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,2,1522.64,0.05,C1143,South,132,73,12,S14
O321,2024-04-03,P1033,BEA-HAI-1033,Beauty,Haircare,1,7448.24,0.0,C3037,West,385,51,15,S8
O322,2024-04-03,P1008,ELE-WEA-1008,Electronics,Wearables,1,1662.0,0.0,C341,Central,53,19,11,S6
O323,2024-04-03,P1031,BEA-HAI-1031,Beauty,Haircare,5,2576.93,0.0,C1805,North,189,40,14,S11
O324,2024-04-03,P1009,ELE-AUD-1009,Electronics,Audio,7,1417.61,0.05,C1117,East,131,21,15,S12
O325,2024-04-03,P1037,BEA-HAI-1037,Beauty,Haircare,9,2551.46,0.1,C4187,South,22,55,13,S13
O326,2024-04-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6339.96,0.0,C5623,WEST,90,71,10,S9
O327,2024-04-03,P1048,SPO-FIT-1048,Sports,Fitness Equipment,1,2174.42,0.0,C1471,East,285,29,8,S15
O328,2024-04-03,P1044,SPO-FIT-1044,Sports,Fitness Equipment,2,3031.04,0.0,C3888,WEST,168,74,13,S10
O329,2024-04-03,P1037,BEA-HAI-1037,Beauty,Haircare,5,2481.8,0.0,C3762,West,188,78,13,S13
O330,2024-04-03,P1045,SPO-OUT-1045,Sports,Outdoor Gear,4,7546.72,0.0,C4744,North,278,67,11,S7
O331,2024-04-03,P1013,HOM-COO-1013,Home & Kitchen,Cookware,4,3663.24,0.0,C2077,South,252,30,17,S3
O332,2024-04-03,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,2,6575.31,0.0,C673,South,136,38,11,S9
O333,2024-04-03,P1009,ELE-AUD-1009,Electronics,Audio,12,1410.9,0.2,C2483,South,150,58,15,S12
O334,2024-04-03,P1005,ELE-WEA-1005,Electronics,Wearables,5,4331.96,0.05,C224,SOUTH,423,37,4,S14
O335,2024-04-03,P1014,HOM-STO-1014,Home & Kitchen,Storage,1,2755.51,0.05,C1951,Central,87,35,17,S12
O336,2024-04-03,P1049,SPO-OUT-1049,Sports,Outdoor Gear,6,3683.17,0.0,C3569,North,36,32,3,S5
O337,2024-04-03,P1003,ELE-AUD-1003,Electronics,Audio,1,3131.95,0.0,C821,North,222,23,19,S3
O338,2024-04-03,P1003,ELE-AUD-1003,Electronics,Audio,5,3171.47,0.2,C2601,South,433,46,19,S3
O339,2024-04-03,P1048,SPO-FIT-1048,Sports,Fitness Equipment,1,2241.14,0.15,C2677,Central,142,20,8,S15
O340,2024-04-03,P1026,FAS-MEN-1026,Fashion,Men's Apparel,1,6014.79,0.0,C4313,East,173,19,14,S15
O341,2024-04-03,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1239.03,0.05,C582,South,61,36,5,S4
O342,2024-04-03,P1019,HOM-COO-1019,Home & Kitchen,Cookware,6,1254.68,0.0,C75,Central,251,32,5,S4
O343,2024-04-03,P1000,ELE-AUD-1000,Electronics,Audio,1,3574.95,0.0,C1125,East,188,51,18,S7
O344,2024-04-03,P1044,SPO-FIT-1044,Sports,Fitness Equipment,3,2790.38,0.0,C5299,South,236,58,13,S10
O345,2024-04-03,P1035,BEA-HAI-1035,Beauty,Haircare,4,3534.12,0.0,C141,South,177,34,7,S12
O346,2024-04-03,P1017,HOM-STO-1017,Home & Kitchen,Storage,11,6300.64,0.0,C2138,West,273,17,14,S12
O347,2024-04-03,P1033,BEA-HAI-1033,Beauty,Haircare,1,7231.79,0.0,C3671,Central,24,49,15,S8
O348,2024-04-03,P1036,BEA-SKI-1036,Beauty,Skincare,11,7583.57,0.05,C2730,North,138,63,11,S2
O349,2024-04-03,P1031,BEA-HAI-1031,Beauty,Haircare,2,2589.55,0.05,C5109,West,53,43,14,S11
O350,2024-04-03,P1024,FAS-WOM-1024,Fashion,Women's Apparel,3,2025.94,0.0,C3141,NORTH,398,57,4,S13
O351,2024-04-03,P1008,ELE-WEA-1008,Electronics,Wearables,1,1641.61,0.0,C2839,North,163,43,11,S6
O352,2024-04-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,1,1510.52,0.1,C3721,South,151,57,12,S14
O353,2024-04-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6868.0,0.0,C4152,West,463,62,10,S9
O354,2024-04-03,P1034,BEA-SKI-1034,Beauty,Skincare,3,7626.72,0.0,C3376,South,231,15,17,S4
O355,2024-04-03,P1022,FAS-FOO-1022,Fashion,Footwear,2,2535.94,0.0,C611,South,441,16,3,S10
O356,2024-04-03,P1049,SPO-OUT-1049,Sports,Outdoor Gear,5,3801.38,0.0,C4075,West,161,75,3,S5
O357,2024-04-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5125.64,0.05,C2828,North,398,40,12,S9
O358,2024-04-03,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,13,4079.48,0.15,C1730,East,156,43,7,S5
O359,2024-04-03,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,7,942.83,0.0,C5956,West,21,49,20,S8
O360,2024-04-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,4,1445.39,,C3661,East,204,15,12,S14
O361,2024-04-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,2,3322.2,0.0,C3669,North,347,48,8,S14
O362,2024-04-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,6,538.51,0.0,C5755,East,312,71,11,S3
O363,2024-04-03,P1035,BEA-HAI-1035,Beauty,Haircare,1,3679.95,0.0,C4075,North,72,39,7,S12
O364,2024-04-03,P1014,HOM-STO-1014,Home & Kitchen,Storage,1,2629.47,0.0,C5026,North,321,60,17,S12
O365,2024-04-03,P1027,FAS-WOM-1027,Fashion,Women's Apparel,3,6804.0,0.0,C4396,West,281,44,6,S5
O366,2024-04-03,P1025,FAS-FOO-1025,Fashion,Footwear,4,2580.59,0.1,C1352,East,155,37,14,S7
O367,2024-04-03,P1028,FAS-FOO-1028,Fashion,Footwear,15,926.01,0.0,C5994,South,87,72,16,S12
O368,2024-04-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,3,1235.08,0.05,C2675,West,320,66,6,S13
O369,2024-04-03,P1031,BEA-HAI-1031,Beauty,Haircare,5,2498.86,0.05,C2673,South,405,29,14,S11
O370,2024-04-03,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3757.38,0.2,C4836,West,169,76,3,S5
O371,2024-04-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6432.28,0.0,C2641,North,469,47,10,S9
O372,2024-04-03,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6651.56,0.0,C860,South,268,54,6,S5
O373,2024-04-03,P1048,SPO-FIT-1048,Sports,Fitness Equipment,4,2388.38,0.0,C3041,North,318,62,8,S15
O374,2024-04-03,P1031,BEA-HAI-1031,Beauty,Haircare,6,2670.48,0.0,C2706,East,391,42,14,S11
O375,2024-04-03,P1047,SPO-OUT-1047,Sports,Outdoor Gear,1,7302.11,0.1,C1578,East,406,56,13,S3
O376,2024-04-03,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,1959.22,0.1,C1660,North,342,64,4,S13
O377,2024-04-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,2,1428.37,0.1,C5658,South,120,50,12,S14
O378,2024-04-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,1,1445.83,0.0,C1219,West,277,18,12,S14
O379,2024-04-03,P1031,BEA-HAI-1031,Beauty,Haircare,4,2478.1,0.0,C2005,South,81,21,14,S11
O380,2024-04-03,P1030,BEA-SKI-1030,Beauty,Skincare,9,5446.03,0.05,C3455,SOUTH,369,46,11,S8
O381,2024-04-03,P1048,SPO-FIT-1048,Sports,Fitness Equipment,1,2385.64,0.0,C3636,South,315,59,8,S15
O382,2024-04-03,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2616.31,0.05,C234,South,304,18,17,S12
O383,2024-04-03,P1005,ELE-WEA-1005,Electronics,Wearables,6,4449.4,0.0,C1446,South,341,72,4,S14
O384,2024-04-03,P1027,FAS-WOM-1027,Fashion,Women's Apparel,12,6504.4,0.1,C4406,West,393,66,6,S5
O385,2024-04-03,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2076.75,0.05,C3266,Central,469,44,4,S13
O386,2024-04-03,P1037,BEA-HAI-1037,Beauty,Haircare,9,2589.24,,C3442,North,73,61,13,S13
O387,2024-04-03,P1047,SPO-OUT-1047,Sports,Outdoor Gear,3,7523.72,0.0,C4545,West,236,56,13,S3
O388,2024-04-03,P1025,FAS-FOO-1025,Fashion,Footwear,2,2406.63,0.15,C2788,Central,248,36,14,S7
O389,2024-04-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,1,1327.49,0.0,C5002,South,266,29,6,S13
O390,2024-04-03,P1031,BEA-HAI-1031,Beauty,Haircare,8,2669.64,0.05,C3973,North,255,69,14,S11
O391,2024-04-03,P1049,SPO-OUT-1049,Sports,Outdoor Gear,5,3695.31,0.0,C81,South,126,15,3,S5
O392,2024-04-03,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,858.23,0.0,C140,East,255,65,11,S5
O393,2024-04-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,514.75,0.0,C3040,North,105,18,11,S3
O394,2024-04-03,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,5,7430.74,0.0,C945,South,168,40,19,S7
O395,2024-04-03,P1042,SPO-FIT-1042,Sports,Fitness Equipment,5,1265.05,0.0,C3290,East,367,33,4,S11
O396,2024-04-03,P1048,SPO-FIT-1048,Sports,Fitness Equipment,5,2234.55,0.0,C1625,South,361,59,8,S15
O397,2024-04-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5039.02,0.05,C2143,East,347,48,12,S9
O398,2024-04-03,P1034,BEA-SKI-1034,Beauty,Skincare,5,7700.62,0.0,C3916,North,470,38,17,S4
O399,2024-04-03,P1014,HOM-STO-1014,Home & Kitchen,Storage,3,2690.84,0.0,C2607,South,59,67,17,S12
O400,2024-04-03,P1039,BEA-HAI-1039,Beauty,Haircare,4,3613.21,0.0,C170,South,87,39,14,S5
O401,2024-04-03,P1022,FAS-FOO-1022,Fashion,Footwear,1,2699.1,0.0,C3851,North,217,25,3,S10
O402,2024-04-03,P1033,BEA-HAI-1033,Beauty,Haircare,1,7445.4,0.0,C5718,Central,244,61,15,S8
O403,2024-04-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,2,3334.92,0.2,C4983,North,465,48,8,S14
O404,2024-04-03,P1034,BEA-SKI-1034,Beauty,Skincare,5,7475.19,0.0,C855,North,226,24,17,S4
O405,2024-04-03,P1000,ELE-AUD-1000,Electronics,Audio,2,3684.3,0.0,C581,West,410,49,18,S7
O406,2024-04-03,P1036,BEA-SKI-1036,Beauty,Skincare,12,7128.8,,C3283,Central,51,28,11,S2
O407,2024-04-03,P1019,HOM-COO-1019,Home & Kitchen,Cookware,3,1294.48,0.15,C4746,South,301,60,5,S4
O408,2024-04-03,P1009,ELE-AUD-1009,Electronics,Audio,6,1360.08,0.0,C217,EAST,419,26,15,S12
O409,2024-04-03,P1040,SPO-FIT-1040,Sports,Fitness Equipment,2,5160.96,0.1,C686,Central,224,56,4,S10
O410,2024-04-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,1,1353.16,0.0,C5667,Central,340,21,6,S13
O411,2024-04-03,P1022,FAS-FOO-1022,Fashion,Footwear,2,2512.67,0.05,C5592,North,185,42,3,S10
O412,2024-04-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,505.97,0.15,C2988,East,364,27,11,S3
O413,2024-04-03,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,1,900.88,0.0,C4123,East,256,39,20,S8
O414,2024-04-03,P1047,SPO-OUT-1047,Sports,Outdoor Gear,3,7304.73,0.0,C525,South,50,79,13,S3
O415,2024-04-03,P1047,SPO-OUT-1047,Sports,Outdoor Gear,3,7317.94,0.0,C1454,NORTH,26,70,13,S3
O416,2024-04-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,2,1509.22,0.0,C2720,North,164,49,12,S14
O417,2024-04-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,530.48,0.0,C1718,North,146,27,11,S3
O418,2024-04-03,P1032,BEA-SKI-1032,Beauty,Skincare,1,887.93,0.0,C5579,North,409,44,5,S6
O419,2024-04-03,P1010,HOM-COO-1010,Home & Kitchen,Cookware,2,7603.17,0.0,C2546,West,453,31,8,S7
O420,2024-04-03,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,5,7807.3,0.0,C5682,NORTH,49,40,19,S7
O421,2024-04-03,P1011,HOM-STO-1011,Home & Kitchen,Storage,4,3721.67,0.05,C4034,South,463,49,6,S12
O422,2024-04-03,P1009,ELE-AUD-1009,Electronics,Audio,13,1468.98,0.1,C1559,West,381,25,15,S12
O423,2024-04-03,P1017,HOM-STO-1017,Home & Kitchen,Storage,9,6039.54,0.0,C4886,EAST,215,43,14,S12
O424,2024-04-03,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,2,6433.89,0.0,C3444,South,244,50,11,S9
O425,2024-04-03,P1033,BEA-HAI-1033,Beauty,Haircare,2,7052.39,0.0,C2865,West,68,52,15,S8
O426,2024-04-03,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3656.51,0.0,C5016,East,180,59,3,S5
O427,2024-04-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,4,503.37,0.15,C5773,West,361,53,11,S3
O428,2024-04-03,P1040,SPO-FIT-1040,Sports,Fitness Equipment,5,5315.96,0.0,C5492,West,482,35,4,S10
O429,2024-04-03,P1002,ELE-WEA-1002,Electronics,Wearables,2,6258.65,0.1,C2535,North,498,17,5,S8
O430,2024-04-03,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,6,5988.02,0.0,C3113,South,57,70,11,S9
O431,2024-04-03,P1006,ELE-AUD-1006,Electronics,Audio,2,4887.8,0.0,C316,South,203,42,16,S3
O432,2024-04-03,P1036,BEA-SKI-1036,Beauty,Skincare,6,7298.85,0.0,C1532,North,217,74,11,S2
O433,2024-04-03,P1039,BEA-HAI-1039,Beauty,Haircare,1,3578.82,0.0,C3830,West,154,35,14,S5
O434,2024-04-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,2,1294.78,0.0,C2379,South,444,77,6,S13
O435,2024-04-03,P1043,SPO-OUT-1043,Sports,Outdoor Gear,8,1565.18,0.1,C4633,EAST,81,37,19,S5
O436,2024-04-03,P1026,FAS-MEN-1026,Fashion,Men's Apparel,3,6310.14,0.0,C2906,North,217,62,14,S15
O437,2024-04-03,P1044,SPO-FIT-1044,Sports,Fitness Equipment,4,2811.15,0.1,C5370,North,69,19,13,S10
O438,2024-04-03,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,2,905.61,0.05,C4838,North,278,44,20,S8
O439,2024-04-03,P1020,FAS-MEN-1020,Fashion,Men's Apparel,3,3900.72,0.0,C516,East,109,36,13,S13
O440,2024-04-03,P1017,HOM-STO-1017,Home & Kitchen,Storage,5,6574.26,0.0,C428,East,446,26,14,S12
O441,2024-04-03,P1048,SPO-FIT-1048,Sports,Fitness Equipment,3,2344.72,0.05,C4244,NORTH,52,46,8,S15
